Wavelength,Flux,BestFit,SkyFlux
4620.618,21.839,22.159,6.200
4621.681,22.776,22.015,6.277
4622.746,23.262,22.491,6.238
4623.810,22.403,22.700,6.285
4624.876,23.011,22.341,6.368
4625.940,22.640,22.383,6.317
4627.004,21.505,22.323,6.451
4628.071,22.746,21.857,6.579
4629.136,24.059,22.460,6.411
4630.203,22.595,22.995,6.123
4631.268,21.831,22.602,5.986
4632.336,22.670,22.554,6.144
4633.402,23.982,22.981,6.150
4634.468,23.269,22.936,6.156
4635.537,22.288,22.178,6.239
4636.603,21.990,22.160,6.292
4637.672,22.641,22.270,6.076
4638.739,22.147,21.791,5.925
4639.809,21.351,21.030,6.012
4640.876,20.946,20.722,6.173
4641.944,21.430,21.117,6.162
4643.014,23.544,22.070,5.992
4644.082,23.366,22.674,5.971
4645.153,21.869,22.600,5.863
4646.222,23.902,22.013,5.481
4647.293,22.892,21.021,5.330
4648.362,21.568,19.669,5.342
4649.432,20.258,19.341,5.676
4650.504,21.742,20.035,6.098
4651.574,21.916,20.918,6.127
4652.646,20.978,21.487,6.181
4653.717,21.427,21.714,6.135
4654.790,21.783,21.721,6.296
4655.861,20.701,21.458,6.507
4656.934,19.966,20.915,6.602
4658.006,21.293,20.846,6.792
4659.077,21.935,21.563,7.402
4660.152,23.013,22.736,7.697
4661.224,22.957,23.708,7.420
4662.299,22.799,23.904,7.272
4663.371,23.110,23.223,7.152
4664.446,22.304,22.267,7.380
4665.520,21.370,21.710,7.483
4666.593,21.461,21.534,6.968
4667.669,22.189,20.684,6.947
4668.743,20.732,18.657,6.855
4669.819,19.296,17.629,6.882
4670.894,19.958,18.888,7.635
4671.971,21.488,21.195,7.525
4673.046,22.516,22.525,7.422
4674.121,23.077,22.458,7.729
4675.198,21.409,21.754,7.561
4676.274,22.274,21.631,7.302
4677.352,22.493,22.337,7.336
4678.428,22.795,23.017,7.164
4679.507,23.457,22.729,6.784
4680.584,21.881,21.652,6.761
4681.660,21.457,20.875,6.706
4682.740,21.630,20.709,6.801
4683.817,21.384,20.878,6.880
4684.897,22.187,21.347,6.741
4685.975,23.196,21.983,6.608
4687.056,22.829,22.166,6.634
4688.134,22.122,22.078,6.576
4689.212,22.317,21.913,6.549
4690.294,22.598,21.854,6.891
4691.373,21.165,21.805,6.735
4692.454,21.025,21.623,6.440
4693.534,21.419,21.467,6.627
4694.616,21.189,21.601,6.525
4695.696,21.977,22.149,6.471
4696.777,21.584,22.691,6.638
4697.860,22.732,22.912,6.429
4698.940,22.506,22.545,6.062
4700.024,20.886,21.409,5.831
4701.105,20.839,20.594,6.004
4702.189,20.736,20.769,6.106
4703.271,21.663,20.419,5.980
4704.353,18.697,19.401,6.227
4705.438,18.304,19.155,6.443
4706.520,20.098,20.528,6.605
4707.606,20.466,21.249,6.551
4708.689,21.007,20.763,6.173
4709.774,21.001,20.176,6.169
4710.858,20.005,20.059,6.483
4711.942,20.522,20.495,6.361
4713.028,21.829,21.630,6.232
4714.112,22.629,22.306,6.377
4715.199,23.331,21.748,6.393
4716.284,22.209,21.001,6.395
4717.372,21.368,21.217,6.512
4718.457,23.193,22.289,6.721
4719.542,21.727,22.774,6.765
4720.631,22.948,22.966,6.766
4721.717,22.653,23.613,6.621
4722.805,23.508,23.659,6.438
4723.892,22.862,22.996,6.218
4724.981,23.362,22.560,6.472
4726.068,24.287,22.895,6.669
4727.155,24.023,23.450,6.461
4728.246,22.066,22.616,6.286
4729.333,22.503,21.201,6.505
4730.424,23.049,20.286,6.746
4731.512,22.732,20.213,6.506
4732.603,22.509,20.637,6.389
4733.692,22.796,21.159,6.684
4734.781,23.365,21.580,6.877
4735.873,23.397,21.875,6.689
4736.962,22.959,21.802,6.565
4738.054,22.021,21.170,6.942
4739.144,21.448,20.550,7.376
4740.237,22.793,21.384,7.305
4741.328,21.896,22.222,7.446
4742.421,23.110,21.979,7.745
4743.512,22.519,21.627,7.811
4744.603,22.197,22.242,7.944
4745.697,24.044,22.658,7.474
4746.789,23.816,22.478,6.749
4747.884,24.758,22.671,6.391
4748.976,23.586,23.013,6.453
4750.071,23.947,23.101,6.769
4751.164,23.402,23.002,6.821
4752.257,23.304,23.047,6.741
4753.353,23.085,22.514,6.785
4754.446,23.223,22.086,6.815
4755.543,22.586,21.651,6.779
4756.637,21.669,21.238,6.505
4757.734,22.336,21.175,6.078
4758.828,22.131,21.507,5.972
4759.923,22.057,21.689,6.294
4761.020,22.576,22.261,6.283
4762.116,22.316,22.562,5.910
4763.214,21.862,21.930,5.827
4764.310,21.287,20.874,5.824
4765.408,21.248,20.914,5.786
4766.504,22.223,20.960,5.685
4767.601,22.023,20.290,5.558
4768.700,20.606,20.154,5.645
4769.797,21.283,20.765,5.585
4770.897,22.722,21.496,5.720
4771.995,21.400,22.244,5.979
4773.095,22.099,21.781,6.020
4774.193,19.821,21.228,5.955
4775.292,21.768,21.554,5.972
4776.393,21.653,22.418,6.131
4777.492,22.657,22.766,6.083
4778.593,22.275,22.264,6.040
4779.693,21.158,22.119,6.388
4780.795,21.382,22.019,6.575
4781.895,20.539,21.943,6.496
4782.995,21.585,21.815,6.081
4784.098,21.508,21.324,6.127
4785.198,20.776,20.494,6.211
4786.302,21.736,20.907,5.933
4787.403,21.055,21.134,5.785
4788.507,21.124,20.954,5.719
4789.608,21.719,20.800,5.831
4790.710,21.383,20.850,5.907
4791.815,21.704,20.834,5.944
4792.917,21.793,21.269,6.042
4794.022,21.417,21.885,5.989
4795.125,21.828,22.446,6.043
4796.231,23.729,23.041,6.128
4797.334,22.947,23.567,6.191
4798.438,22.845,23.347,6.451
4799.545,22.724,22.691,5.972
4800.649,21.170,21.684,5.953
4801.756,21.041,21.269,6.263
4802.860,22.565,21.718,5.979
4803.968,21.387,22.528,6.276
4805.073,22.838,23.149,6.399
4806.178,21.523,23.060,6.432
4807.287,21.897,22.447,6.282
4808.393,22.598,22.133,6.144
4809.501,22.846,22.078,6.161
4810.608,22.393,21.934,6.136
4811.717,21.906,22.203,6.000
4812.824,22.224,22.578,6.067
4813.931,23.346,22.763,6.326
4815.041,21.457,22.789,6.223
4816.149,22.856,22.797,6.364
4817.260,21.987,22.901,7.102
4818.368,21.495,23.134,7.359
4819.479,22.698,23.472,6.985
4820.588,23.157,23.384,7.053
4821.697,23.426,23.270,7.359
4822.809,22.589,23.089,7.309
4823.918,21.454,22.356,7.017
4825.030,21.374,21.216,6.724
4826.140,21.834,20.796,6.678
4827.253,22.361,21.721,6.839
4828.364,22.437,22.638,6.807
4829.477,20.566,22.486,7.173
4830.588,21.284,21.681,7.171
4831.699,21.548,21.611,7.145
4832.814,20.763,21.415,7.103
4833.925,22.955,21.236,7.411
4835.040,20.716,21.608,7.598
4836.152,23.132,22.164,7.075
4837.268,23.582,22.273,7.008
4838.380,21.554,22.336,7.198
4839.493,22.387,22.398,7.033
4840.609,22.136,21.778,7.077
4841.723,20.963,21.191,7.099
4842.840,21.946,21.250,6.985
4843.954,21.684,21.609,6.876
4845.071,21.282,21.428,6.383
4846.185,21.183,21.829,6.295
4847.300,22.334,22.645,6.819
4848.418,22.577,23.106,6.810
4849.533,23.038,22.801,6.418
4850.652,22.343,22.310,6.207
4851.767,23.264,22.822,6.121
4852.886,22.830,22.844,6.344
4854.003,22.476,22.799,6.458
4855.119,23.721,22.761,6.016
4856.239,21.910,22.205,5.731
4857.356,19.558,21.117,5.902
4858.476,20.708,20.932,5.724
4859.594,24.441,21.735,5.281
4860.714,24.671,20.964,5.254
4861.833,18.748,18.538,5.305
4862.951,17.695,16.459,5.204
4864.072,16.437,16.720,5.347
4865.191,18.781,18.855,5.534
4866.313,20.648,20.538,5.432
4867.433,22.064,21.348,5.860
4868.555,20.808,21.750,6.545
4869.675,21.884,21.872,6.456
4870.796,22.396,21.602,6.076
4871.919,20.839,20.839,5.684
4873.039,19.482,18.057,5.412
4874.163,18.811,17.364,5.625
4875.284,19.697,19.106,5.725
4876.409,21.175,20.943,5.990
4877.531,21.419,21.220,6.163
4878.653,21.927,21.314,6.230
4879.778,21.102,20.965,6.807
4880.900,20.891,21.622,7.091
4882.026,22.639,22.245,6.784
4883.149,21.626,21.966,6.694
4884.275,21.402,21.422,6.551
4885.398,21.692,21.774,6.564
4886.522,21.503,21.408,6.318
4887.649,20.916,20.346,6.154
4888.774,21.559,19.884,6.227
4889.901,21.549,20.181,6.136
4891.026,20.526,20.011,6.129
4892.154,18.630,18.378,6.236
4893.279,16.650,16.711,6.206
4894.405,19.292,18.445,6.189
4895.533,22.372,21.553,6.409
4896.660,22.633,23.468,6.654
4897.789,23.575,23.792,6.772
4898.916,23.712,23.826,6.715
4900.045,23.559,23.471,6.392
4901.172,22.925,22.887,6.400
4902.300,22.650,22.760,6.605
4903.430,22.030,22.763,6.338
4904.558,21.536,22.006,6.170
4905.689,20.713,20.974,6.432
4906.818,22.592,21.601,6.501
4907.950,23.147,22.808,6.441
4909.079,21.926,23.015,6.367
4910.208,22.692,22.132,6.036
4911.340,20.661,21.112,5.930
4912.470,20.088,20.471,5.933
4913.603,21.727,20.907,6.029
4914.733,21.664,21.622,6.308
4915.867,22.177,22.122,6.579
4916.997,22.595,22.555,6.616
4918.131,22.276,22.808,6.167
4919.263,22.999,21.586,5.816
4920.394,20.000,18.722,5.398
4921.529,16.500,15.803,5.214
4922.661,17.246,15.430,5.662
4923.796,17.693,17.870,6.195
4924.929,21.380,20.588,5.993
4926.065,22.189,20.875,5.845
4927.198,22.230,20.823,6.124
4928.331,22.404,21.799,6.290
4929.468,22.761,22.606,6.161
4930.602,23.120,22.817,6.021
4931.739,22.787,23.041,6.113
4932.873,23.681,23.024,6.067
4934.011,23.263,22.670,5.887
4935.146,21.845,21.277,5.830
4936.281,20.591,20.626,5.840
4937.420,20.819,21.181,6.143
4938.556,21.811,21.407,6.331
4939.694,21.078,20.177,5.999
4940.831,19.973,18.575,5.854
4941.970,21.671,19.710,5.988
4943.107,22.477,21.436,6.160
4944.244,22.002,22.316,6.205
4945.384,22.479,22.970,6.186
4946.522,21.970,23.111,6.040
4947.663,22.132,22.164,6.080
4948.801,22.472,22.251,6.320
4949.942,23.110,23.027,6.382
4951.081,23.708,23.473,6.372
4952.220,24.329,23.356,6.245
4953.362,23.979,23.261,6.437
4954.501,23.104,22.997,6.742
4955.644,22.135,22.728,6.511
4956.784,22.625,22.424,6.366
4957.927,20.213,20.842,6.183
4959.067,18.234,17.571,5.545
4960.208,16.636,16.328,5.798
4961.352,20.241,19.938,6.327
4962.493,22.525,22.530,6.253
4963.638,22.919,22.895,6.532
4964.779,23.148,22.591,6.677
4965.924,22.730,22.601,6.502
4967.067,20.878,21.928,6.944
4968.209,22.114,21.178,7.144
4969.355,20.208,21.085,6.785
4970.498,21.851,21.277,6.809
4971.644,21.815,21.350,7.214
4972.788,22.688,21.540,7.294
4973.935,21.559,22.424,7.583
4975.079,21.559,22.935,8.172
4976.224,22.356,22.786,8.055
4977.371,22.910,22.689,8.137
4978.516,21.597,22.601,8.993
4979.664,22.413,21.929,9.153
4980.810,21.592,21.153,9.562
4981.958,20.301,21.016,9.474
4983.104,19.624,19.828,9.459
4984.251,19.194,18.144,9.567
4985.400,18.584,17.383,9.494
4986.547,18.410,18.104,9.335
4987.697,18.688,19.291,9.408
4988.844,20.114,20.657,8.986
4989.995,22.223,21.696,8.491
4991.143,20.987,21.606,8.310
4992.291,19.884,20.824,8.009
4993.442,19.490,20.677,8.008
4994.591,20.589,21.306,7.750
4995.743,20.830,21.198,7.361
4996.892,20.359,21.187,7.396
4998.044,21.123,21.563,7.226
4999.194,22.045,21.887,6.945
5000.344,21.253,21.535,6.726
5001.497,19.725,20.426,6.370
5002.648,20.036,19.271,6.430
5003.801,20.028,19.276,6.663
5004.952,20.253,20.032,6.559
5006.106,20.273,20.335,6.353
5007.258,18.504,19.332,6.373
5008.413,17.898,17.756,6.379
5009.565,18.072,18.101,6.340
5010.717,20.164,20.095,6.359
5011.873,21.837,21.227,6.137
5013.026,20.695,20.719,5.841
5014.182,19.934,19.634,5.862
5015.335,19.138,18.310,5.825
5016.492,17.335,17.922,5.874
5017.646,18.633,18.685,6.026
5018.800,19.046,19.460,5.900
5019.958,19.382,19.759,6.010
5021.112,20.081,20.116,6.157
5022.270,20.938,20.701,6.100
5023.426,20.414,20.078,6.067
5024.584,19.425,19.217,5.866
5025.740,19.183,19.748,5.864
5026.896,19.969,20.997,5.787
5028.055,20.836,20.938,5.520
5029.212,20.047,20.033,5.640
5030.372,19.627,19.802,5.931
5031.529,20.584,20.762,6.295
5032.689,21.545,21.694,6.378
5033.847,20.783,22.078,6.024
5035.005,22.780,22.363,6.032
5036.166,20.915,22.162,5.926
5037.325,19.932,20.395,5.665
5038.486,19.188,19.561,5.627
5039.645,19.903,19.973,5.669
5040.807,19.724,19.925,5.326
5041.967,17.791,18.136,5.205
5043.127,16.734,16.547,5.414
5044.290,18.202,17.138,5.462
5045.450,20.126,19.132,5.610
5046.614,21.485,20.920,5.972
5047.775,21.998,21.952,6.188
5048.939,21.436,22.331,5.868
5050.100,21.033,21.258,5.328
5051.262,20.408,19.275,5.591
5052.427,18.923,18.770,5.606
5053.589,19.500,19.567,5.621
5054.754,20.704,20.516,5.740
5055.917,21.237,21.018,5.507
5057.083,21.206,21.354,5.739
5058.247,20.021,21.434,6.026
5059.410,21.864,21.871,5.857
5060.577,21.821,22.143,5.774
5061.741,21.427,22.113,5.822
5062.908,22.164,22.229,6.061
5064.073,21.365,22.197,6.124
5065.241,20.808,21.530,6.099
5066.406,19.433,20.082,5.967
5067.572,19.321,19.312,6.065
5068.740,18.823,19.504,6.302
5069.906,19.748,19.542,6.373
5071.075,19.593,19.442,6.749
5072.242,19.809,20.228,6.616
5073.412,19.564,20.067,6.232
5074.579,20.075,19.567,5.698
5075.746,20.016,19.823,5.541
5076.917,19.955,20.405,6.016
5078.084,19.268,19.704,5.918
5079.255,18.942,20.209,5.793
5080.424,19.250,19.786,5.834
5081.595,19.350,18.413,6.268
5082.764,18.109,17.587,7.095
5083.934,18.372,18.109,7.409
5085.106,19.108,18.566,7.568
5086.276,18.458,19.072,8.081
5087.449,19.393,20.219,8.317
5088.619,20.339,20.904,7.825
5089.793,19.923,20.777,7.064
5090.964,19.708,20.671,6.531
5092.135,19.894,20.666,6.309
5093.309,20.087,20.672,6.134
5094.481,20.412,21.510,6.085
5095.655,20.922,22.020,6.115
5096.828,20.925,21.401,6.072
5098.003,19.737,20.315,6.115
5099.176,19.812,19.670,6.202
5100.352,19.283,18.937,6.446
5101.525,18.452,18.309,6.450
5102.699,19.379,18.771,6.381
5103.875,19.452,19.921,6.204
5105.049,19.052,20.314,5.924
5106.227,19.615,20.138,5.876
5107.401,19.599,19.578,5.720
5108.579,19.299,19.074,5.624
5109.754,18.555,18.845,5.644
5110.930,18.057,18.881,5.567
5112.108,18.877,19.065,5.537
5113.284,19.176,19.355,5.743
5114.463,18.706,19.836,5.928
5115.640,18.865,20.440,6.055
5116.820,19.912,20.810,6.175
5117.997,20.729,20.878,6.135
5119.174,21.109,20.994,5.958
5120.355,21.169,21.337,5.786
5121.533,20.307,21.013,5.839
5122.714,19.384,20.333,5.780
5123.892,20.004,19.903,5.423
5125.074,19.729,19.379,5.242
5126.253,18.132,18.244,5.246
5127.432,18.214,17.889,5.318
5128.614,19.159,18.477,5.440
5129.794,18.486,18.939,5.563
5130.977,18.129,18.679,5.796
5132.157,18.730,18.389,6.096
5133.341,18.323,19.124,6.112
5134.522,19.731,20.033,6.063
5135.703,19.524,19.639,6.067
5136.887,19.424,19.679,5.947
5138.069,20.709,20.028,5.867
5139.254,20.042,19.639,5.744
5140.436,17.996,18.246,5.900
5141.621,17.083,17.348,5.996
5142.804,18.794,18.465,6.030
5143.987,19.202,18.728,6.051
5145.174,17.592,18.542,6.071
5146.357,18.843,18.833,6.151
5147.544,18.651,19.012,6.273
5148.728,17.720,18.385,6.434
5149.915,19.428,18.546,6.558
5151.100,19.416,18.959,6.616
5152.285,18.448,18.871,6.664
5153.473,17.668,18.346,6.990
5154.659,16.735,17.913,7.530
5155.847,16.936,17.513,7.550
5157.034,18.012,18.006,7.135
5158.223,18.238,19.353,6.758
5159.409,19.828,20.386,6.575
5160.596,20.333,20.541,6.408
5161.786,20.389,20.416,6.034
5162.974,19.688,20.569,5.868
5164.164,19.046,19.785,5.947
5165.352,18.515,19.112,5.657
5166.544,18.602,18.432,5.244
5167.732,16.537,16.437,4.872
5168.921,12.449,12.960,4.618
5170.113,10.489,11.764,4.869
5171.302,12.173,13.918,5.194
5172.495,14.114,15.179,4.798
5173.685,11.375,13.324,4.459
5174.878,9.475,10.888,4.834
5176.068,10.897,12.224,5.350
5177.259,14.795,16.031,5.704
5178.453,16.855,18.408,5.822
5179.644,17.689,19.077,5.848
5180.838,17.023,18.988,5.902
5182.030,16.846,18.318,5.577
5183.225,14.618,16.412,5.008
5184.418,11.524,13.375,4.583
5185.610,8.699,10.545,4.557
5186.806,9.648,11.420,5.172
5187.999,13.846,15.167,5.922
5189.196,16.517,18.551,6.427
5190.389,17.897,19.576,6.294
5191.586,19.388,20.212,5.869
5192.781,19.257,19.643,5.485
5193.978,17.595,17.624,5.460
5195.173,17.223,17.156,5.707
5196.368,18.302,18.520,5.717
5197.566,18.378,18.987,6.250
5198.762,20.355,19.579,7.046
5199.961,20.407,20.568,7.446
5201.157,20.182,20.970,7.480
5202.357,20.154,21.089,7.101
5203.553,20.633,20.883,6.818
5204.750,19.472,19.771,6.542
5205.951,18.357,18.493,5.712
5207.148,16.883,16.408,5.403
5208.349,16.210,15.630,5.764
5209.547,16.072,15.335,5.852
5210.748,14.959,15.042,5.867
5211.947,16.021,16.104,6.253
5213.146,18.438,18.773,6.155
5214.348,20.710,21.481,5.979
5215.548,21.591,22.601,5.694
5216.751,21.975,21.770,5.589
5217.951,20.235,20.277,5.709
5219.154,19.377,20.049,6.018
5220.355,20.727,21.108,6.464
5221.556,20.939,22.406,6.505
5222.760,22.410,22.961,6.228
5223.961,22.656,22.880,6.484
5225.166,22.283,22.210,6.737
5226.368,20.654,20.758,6.100
5227.573,20.336,19.155,5.687
5228.776,18.452,17.246,5.476
5229.978,19.125,17.567,5.452
5231.184,20.180,19.724,5.943
5232.388,22.398,21.553,5.924
5233.594,21.977,21.322,5.883
5234.798,20.579,19.678,5.732
5236.006,20.057,19.340,5.492
5237.210,21.032,20.809,5.723
5238.415,22.315,22.321,6.295
5239.623,22.692,22.927,6.745
5240.828,22.482,23.244,6.944
5242.037,22.814,23.248,6.256
5243.243,23.027,23.192,5.956
5244.452,22.064,22.830,5.739
5245.658,23.775,22.907,5.537
5246.865,22.319,23.454,5.999
5248.075,22.695,23.211,5.953
5249.282,21.771,21.783,5.888
5250.493,22.330,21.813,6.079
5251.701,22.016,21.875,6.026
5252.912,21.594,21.568,5.875
5254.120,22.881,21.551,5.618
5255.329,21.714,22.028,5.791
5256.541,22.210,21.743,6.171
5257.750,22.096,21.618,6.479
5258.962,23.330,22.724,6.566
5260.172,22.745,23.790,6.327
5261.385,23.829,23.734,6.018
5262.595,22.397,22.821,5.583
5263.806,21.188,21.123,5.271
5265.020,20.123,19.185,4.979
5266.231,19.090,17.943,4.874
5267.446,16.759,17.067,5.043
5268.657,17.349,16.930,4.913
5269.872,17.522,17.807,4.879
5271.085,15.866,16.240,5.070
5272.297,15.392,14.131,5.247
5273.513,17.396,16.465,5.470
5274.726,20.682,19.773,5.759
5275.942,21.933,20.649,5.896
5277.156,22.658,20.592,6.041
5278.373,22.787,21.000,6.222
5279.587,22.567,22.564,6.006
5280.805,23.574,23.819,5.866
5282.020,23.023,23.407,5.626
5283.235,21.586,21.721,5.547
5284.453,21.422,20.422,5.507
5285.669,21.246,19.857,5.321
5286.888,21.273,20.928,5.824
5288.104,22.574,23.097,6.371
5289.323,23.855,24.223,6.349
5290.540,23.419,23.907,5.831
5291.757,23.208,23.895,5.641
5292.977,22.959,24.119,6.005
5294.195,23.801,24.116,6.034
5295.416,24.414,23.929,6.008
5296.634,24.582,23.627,5.820
5297.856,22.745,22.721,5.681
5299.074,21.845,20.694,5.806
5300.293,20.826,19.009,5.911
5301.516,21.158,20.520,6.114
5302.735,22.653,21.855,6.028
5303.958,22.201,21.925,6.061
5305.178,22.279,22.129,6.118
5306.402,23.975,23.603,6.050
5307.622,24.736,24.364,6.129
5308.843,23.479,24.005,6.134
5310.067,23.012,23.660,6.212
5311.289,22.866,23.913,6.127
5312.514,24.442,24.442,6.450
5313.736,24.307,24.547,6.795
5314.961,23.361,24.248,6.671
5316.184,22.864,23.957,6.259
5317.407,23.874,23.633,5.906
5318.633,23.609,23.456,6.029
5319.857,23.333,23.531,6.154
5321.083,25.691,23.607,6.027
5322.308,22.577,23.398,6.163
5323.535,24.009,23.332,6.085
5324.760,22.798,22.348,6.199
5325.985,22.140,20.783,6.237
5327.213,20.783,20.126,5.963
5328.438,20.769,20.504,5.659
5329.667,18.868,17.974,5.447
5330.893,17.447,15.598,5.868
5332.122,19.511,18.194,6.371
5333.349,22.193,21.774,6.467
5334.576,22.816,22.578,6.141
5335.806,23.718,22.640,6.238
5337.033,23.809,23.885,6.409
5338.264,22.973,23.639,6.483
5339.492,24.325,23.642,6.342
5340.724,24.968,23.075,6.152
5341.952,21.309,21.219,6.152
5343.181,21.033,19.940,6.278
5344.413,21.530,21.246,6.399
5345.643,21.723,23.060,6.336
5346.875,22.613,22.856,6.196
5348.105,22.167,22.127,6.321
5349.339,21.491,22.208,6.567
5350.569,21.422,22.047,6.829
5351.800,22.422,21.612,6.694
5353.034,22.858,22.988,6.392
5354.266,23.498,23.757,6.145
5355.500,24.257,23.656,6.337
5356.732,23.154,23.805,6.970
5357.968,23.322,24.570,7.164
5359.200,23.971,24.933,6.687
5360.433,23.618,24.991,6.208
5361.669,23.573,24.907,5.996
5362.903,25.004,24.413,5.945
5364.139,23.903,23.665,5.793
5365.373,23.365,23.227,5.695
5366.611,22.695,22.629,5.806
5367.845,22.250,22.140,6.020
5369.080,22.150,22.087,6.098
5370.318,22.198,22.090,5.946
5371.554,21.743,21.099,5.544
5372.792,19.565,18.712,5.535
5374.028,19.770,17.701,5.816
5375.268,21.641,20.296,6.055
5376.504,23.351,23.000,6.295
5377.744,24.325,23.979,6.869
5378.981,23.650,23.832,6.312
5380.218,25.164,23.885,6.007
5381.459,24.723,24.019,6.205
5382.697,23.112,23.866,6.026
5383.938,22.859,23.398,5.817
5385.177,23.277,22.575,5.593
5386.419,22.355,22.263,5.907
5387.658,23.484,23.456,5.845
5388.897,23.492,24.029,5.882
5390.140,24.204,23.672,5.734
5391.380,23.533,22.983,5.676
5392.623,22.764,22.506,6.292
5393.864,23.354,22.175,6.341
5395.108,22.787,21.603,5.959
5396.349,22.370,21.312,5.700
5397.590,21.662,21.420,5.615
5398.835,20.895,20.079,5.411
5400.077,20.758,19.502,5.528
5401.322,21.934,20.979,5.729
5402.565,23.309,22.152,5.790
5403.810,23.143,22.392,5.788
5405.054,23.123,22.390,5.429
5406.297,20.518,20.456,5.449
5407.544,18.947,18.231,5.520
5408.788,20.334,18.411,5.630
5410.035,20.710,20.869,5.932
5411.280,21.383,21.213,5.663
5412.527,23.826,20.128,5.785
5413.773,21.244,20.951,6.034
5415.018,22.665,22.752,6.054
5416.267,23.075,23.227,6.219
5417.513,23.065,22.410,6.333
5418.762,22.570,22.837,6.538
5420.008,24.083,24.104,6.233
5421.258,23.510,23.871,6.023
5422.505,23.863,23.097,6.304
5423.753,23.378,23.112,6.254
5425.004,23.340,23.083,6.218
5426.252,22.067,22.068,6.144
5427.503,22.265,21.886,6.159
5428.752,23.192,23.517,6.528
5430.003,23.505,23.887,6.133
5431.253,21.171,21.463,6.053
5432.502,20.925,19.623,6.182
5433.755,21.428,21.417,5.985
5435.005,21.146,21.950,6.058
5436.258,21.020,20.582,6.150
5437.509,20.476,20.106,6.238
5438.763,21.434,21.604,6.374
5440.014,22.593,22.971,6.482
5441.265,24.085,24.020,6.703
5442.520,23.830,24.501,6.640
5443.772,24.365,24.629,6.775
5445.027,24.181,24.477,6.476
5446.280,23.689,23.811,6.323
5447.536,21.258,22.172,6.483
5448.789,20.610,19.654,6.430
5450.043,20.001,19.938,6.698
5451.299,22.221,22.461,6.436
5452.553,22.294,24.147,6.715
5453.811,23.162,24.048,6.803
5455.065,23.017,24.023,6.481
5456.323,21.663,22.883,6.523
5457.578,21.209,20.341,6.422
5458.834,20.910,20.739,7.683
5460.093,22.905,23.027,13.578
5461.349,22.822,24.206,24.248
5462.608,24.731,23.821,27.760
5463.865,23.571,22.989,20.121
5465.125,22.769,21.679,11.902
5466.382,21.854,21.936,8.626
5467.640,23.462,22.991,7.354
5468.900,23.093,23.499,6.914
5470.159,23.414,23.750,6.938
5471.420,23.306,23.910,6.946
5472.679,22.627,23.367,6.980
5473.941,27.775,23.262,6.884
5475.200,24.650,23.255,6.652
5476.463,21.617,22.813,6.418
5477.722,22.325,22.136,6.230
5478.982,21.133,20.568,6.161
5480.246,21.537,20.945,6.495
5481.507,22.069,22.600,6.732
5482.771,23.289,22.998,7.076
5484.032,23.443,21.987,7.301
5485.297,22.494,22.347,7.214
5486.558,22.812,23.470,7.058
5487.821,23.874,24.322,6.814
5489.086,23.184,23.436,6.346
5490.349,22.014,22.541,6.449
5491.615,22.720,23.018,6.571
5492.878,23.790,23.656,6.240
5494.145,24.299,24.276,6.381
5495.409,24.013,23.898,6.290
5496.673,24.186,23.519,6.316
5497.941,23.189,23.447,6.408
5499.205,21.539,23.225,6.577
5500.473,22.937,22.860,6.733
5501.739,24.109,23.805,6.377
5503.008,23.628,23.598,6.349
5504.274,23.056,22.731,6.671
5505.540,23.352,22.742,6.809
5506.809,22.519,23.374,6.918
5508.076,21.728,22.700,6.945
5509.346,23.006,22.145,6.487
5510.614,23.203,23.144,6.554
5511.884,25.185,23.938,6.557
5513.152,22.765,23.409,6.683
5514.421,22.832,22.129,6.680
5515.692,20.562,21.618,7.174
5516.961,21.168,22.144,7.196
5518.233,22.625,22.808,6.643
5519.503,24.093,23.359,6.608
5520.776,24.795,23.953,7.229
5522.046,25.033,24.422,7.467
5523.316,24.686,24.332,7.200
5524.590,23.830,24.342,6.865
5525.861,24.291,24.254,6.679
5527.135,24.167,24.105,6.680
5528.406,23.214,23.504,6.572
5529.681,21.781,22.048,6.350
5530.953,20.938,20.566,6.199
5532.226,22.216,21.907,6.420
5533.501,23.216,23.680,6.404
5534.774,24.104,23.892,6.335
5536.051,23.323,23.571,6.389
5537.324,23.491,23.708,6.278
5538.601,23.331,23.467,6.270
5539.875,23.776,23.446,6.464
5541.150,23.696,23.467,6.481
5542.428,23.699,24.020,7.090
5543.703,23.735,24.361,7.263
5544.981,24.377,23.914,7.327
5546.257,23.343,23.489,7.344
5547.536,23.328,23.663,6.988
5548.812,23.641,23.688,6.892
5550.088,25.125,24.165,6.791
5551.368,23.786,24.589,6.854
5552.645,23.595,24.515,6.898
5553.926,24.216,24.550,6.656
5555.203,23.478,24.392,6.506
5556.484,23.076,23.557,6.374
5557.763,22.639,23.465,6.244
5559.041,23.967,23.796,6.293
5560.323,24.140,23.775,6.461
5561.602,24.236,23.785,6.306
5562.885,24.245,24.006,6.499
5564.164,24.223,23.640,7.310
5565.447,22.787,23.016,7.641
5566.728,23.799,22.630,7.124
5568.008,22.277,22.575,6.602
5569.292,21.403,22.617,6.533
5570.574,22.470,22.858,6.516
5571.858,22.448,22.658,6.597
5573.140,21.388,22.676,6.453
5574.425,22.989,22.812,6.838
5575.707,19.120,22.783,28.035
5576.993,13.999,22.848,152.525
5578.276,36.874,22.877,334.471
5579.559,34.528,22.919,301.001
5580.846,13.730,22.952,129.516
5582.130,20.904,22.994,32.044
